"","SCHOOL.CODE","PUBLIC..PRIVATE","Public.School.District.ID","PUBLIC.SCHOOL.DISTRICT","CITY","COUNTY","SCHOOL.NAME","ENROLLMENT","UP_TO_DATE","CONDITIONAL","PME","PBE_BETA","DTP","POLIO","MMR","HEPB","VARICELLA","REPORTED","DTP_Perc","POLIO_Perc","MMR_Perc","HEPB_Perc","UP_TO_DATE_Perc","CONDITIONAL_Perc"
"181",6110530,"PUBLIC","600047","TRACY JOINT UNIFIED","TRACY","SAN JOAQUIN","LOUIS A. BOHN ELEMENTARY",71,71,0,0,0,71,71,71,71,71,"Y",100,100,100,100,100,0
"182",6114490,"PUBLIC","600047","TRACY JOINT UNIFIED","TRACY","SAN JOAQUIN","WANDA HIRSCH ELEMENTARY",64,62,0,0,2,62,62,62,62,62,"Y",96.875,96.875,96.875,96.875,96.875,0
"183",6118699,"PUBLIC","600047","TRACY JOINT UNIFIED","TRACY","SAN JOAQUIN","ART FREILER",98,93,3,0,2,94,94,94,94,94,"Y",95.9183673469388,95.9183673469388,95.9183673469388,95.9183673469388,94.8979591836735,3.06122448979592
"184",4030243,"PUBLIC","600048","PASO ROBLES JOINT UNIFIED","PASO ROBLES","SAN LUIS OBISPO","KERMIT KING ELEMENTARY",64,62,0,1,1,62,62,62,62,62,"Y",96.875,96.875,96.875,96.875,96.875,0
"185",6043137,"PUBLIC","600048","PASO ROBLES JOINT UNIFIED","PASO ROBLES","SAN LUIS OBISPO","GEORGIA BROWN ELEMENTARY",109,94,9,1,5,96,96,99,103,102,"Y",88.0733944954129,88.0733944954129,90.8256880733945,94.4954128440367,86.2385321100918,8.25688073394496
"186",6043145,"PUBLIC","600048","PASO ROBLES JOINT UNIFIED","PASO ROBLES","SAN LUIS OBISPO","BAUER/SPECK ELEMENTARY",75,67,6,0,2,68,68,68,71,73,"Y",90.6666666666667,90.6666666666667,90.6666666666667,94.6666666666667,89.3333333333333,8
"187",6043160,"PUBLIC","600048","PASO ROBLES JOINT UNIFIED","PASO ROBLES","SAN LUIS OBISPO","WINIFRED PIFER ELEMENTARY",78,70,8,0,0,72,71,72,78,78,"Y",92.3076923076923,91.025641025641,92.3076923076923,100,89.7435897435898,10.2564102564103
"188",6108377,"PUBLIC","600048","PASO ROBLES JOINT UNIFIED","PASO ROBLES","SAN LUIS OBISPO","VIRGINIA PETERSON ELEMENTARY",88,79,7,0,2,80,82,81,85,86,"Y",90.9090909090909,93.1818181818182,92.0454545454545,96.5909090909091,89.7727272727273,7.95454545454545
"189",6109151,"PUBLIC","600048","PASO ROBLES JOINT UNIFIED","PASO ROBLES","SAN LUIS OBISPO","PAT BUTLER ELEMENTARY",84,64,15,0,5,68,67,70,78,78,"Y",80.952380952381,79.7619047619048,83.3333333333333,92.8571428571429,76.1904761904762,17.8571428571429
"190",6042972,"PUBLIC","600049","COAST UNIFIED","CAMBRIA","SAN LUIS OBISPO","CAMBRIA GRAMMAR",46,44,0,0,2,44,44,44,44,44,"Y",95.6521739130435,95.6521739130435,95.6521739130435,95.6521739130435,95.6521739130435,0
"191",6003156,"PUBLIC","600051","GRIDLEY UNIFIED","GRIDLEY","BUTTE","MCKINLEY ELEMENTARY",171,168,0,0,3,168,168,168,168,168,"Y",98.2456140350877,98.2456140350877,98.2456140350877,98.2456140350877,98.2456140350877,0
"192",6007751,"PUBLIC","600052","EUREKA CITY SCHOOLS","EUREKA","HUMBOLDT","ALICE BIRNEY ELEMENTARY",109,82,26,0,1,86,92,85,103,104,"Y",78.8990825688073,84.4036697247707,77.9816513761468,94.4954128440367,75.2293577981651,23.8532110091743
"193",6007777,"PUBLIC","600052","EUREKA CITY SCHOOLS","EUREKA","HUMBOLDT","GRANT ELEMENTARY",57,44,11,0,2,50,51,44,54,52,"Y",87.719298245614,89.4736842105263,77.1929824561403,94.7368421052632,77.1929824561403,19.2982456140351
"194",6007793,"PUBLIC","600052","EUREKA CITY SCHOOLS","EUREKA","HUMBOLDT","LAFAYETTE ELEMENTARY",48,44,3,0,1,47,47,45,46,47,"Y",97.9166666666667,97.9166666666667,93.75,95.8333333333333,91.6666666666667,6.25
"195",6007827,"PUBLIC","600052","EUREKA CITY SCHOOLS","EUREKA","HUMBOLDT","WASHINGTON ELEMENTARY",99,63,36,0,0,67,73,66,93,94,"Y",67.6767676767677,73.7373737373737,66.6666666666667,93.9393939393939,63.6363636363636,36.3636363636364
"196",6052575,"PUBLIC","600060","HUGHSON UNIFIED","HUGHSON","STANISLAUS","HUGHSON ELEMENTARY",161,141,17,0,3,146,148,147,155,156,"Y",90.6832298136646,91.9254658385093,91.304347826087,96.2732919254658,87.5776397515528,10.5590062111801
"197",113852,"PUBLIC","600061","RIVERBANK UNIFIED","RIVERBANK","STANISLAUS","RIVERBANK LANGUAGE ACADEMY",66,63,0,0,3,63,63,63,63,63,"Y",95.4545454545455,95.4545454545455,95.4545454545455,95.4545454545455,95.4545454545455,0
"198",118810,"PUBLIC","600061","RIVERBANK UNIFIED","OAKDALE","STANISLAUS","MESA VERDE ELEMENTARY",113,104,6,0,3,108,109,108,108,110,"Y",95.575221238938,96.4601769911504,95.575221238938,95.575221238938,92.0353982300885,5.30973451327434
