index,date,day_of_week,day_night,v_name,h_name,h_wins_last_30,h_hr_last_30,h_hits_last_30,h_runs_last_30,h_game_number,attendance
162669,2013-05-07,Tue,N,MIA,SDN,14,0.8,8.3,3.966666666666667,33,16263
162670,2013-05-07,Tue,N,PHI,SFN,18,0.8333333333333334,8.966666666666667,4.633333333333334,33,41226
162671,2013-05-08,Wed,N,KCA,BAL,18,1.1333333333333333,8.7,4.766666666666667,34,12344
162672,2013-05-08,Wed,N,MIN,BOS,19,1.2333333333333334,8.766666666666667,4.733333333333333,34,29969
162673,2013-05-08,Wed,N,OAK,CLE,16,1.4666666666666666,9.4,5,31,11125
162674,2013-05-08,Wed,N,ANA,HOU,8,1.0333333333333334,8.766666666666667,4.066666666666666,34,12906
162675,2013-05-08,Wed,N,TOR,TBA,13,1.1333333333333333,8.3,4.333333333333333,33,11075
162676,2013-05-08,Wed,D,SLN,CHN,11,1.2666666666666666,8.566666666666666,3.933333333333333,34,26354
162677,2013-05-08,Wed,D,ATL,CIN,16,0.7,8.366666666666667,4.333333333333333,35,32640
162678,2013-05-08,Wed,N,NYA,COL,18,1.3,9.8,5.133333333333334,33,40148
162679,2013-05-08,Wed,N,ARI,LAN,12,0.7333333333333333,8.733333333333333,3.5,33,31512
162680,2013-05-08,Wed,N,TEX,MIL,14,1.2333333333333334,8.933333333333334,4.533333333333333,32,22616
162681,2013-05-08,Wed,N,CHA,NYN,14,1.2,8.033333333333333,4.733333333333333,30,21470
162682,2013-05-08,Wed,D,SEA,PIT,17,1.1666666666666667,8.133333333333333,4.166666666666667,33,18877
162683,2013-05-08,Wed,D,MIA,SDN,14,0.8333333333333334,8.433333333333334,4.066666666666666,34,16730
162684,2013-05-08,Wed,D,PHI,SFN,17,0.7666666666666667,9,4.533333333333333,34,41048
162685,2013-05-08,Wed,N,DET,WAS,15,0.9,7.633333333333334,3.6,33,34893
162686,2013-05-09,Thu,N,KCA,BAL,18,1.1333333333333333,8.4,4.633333333333334,35,23282
162687,2013-05-09,Thu,N,MIN,BOS,18,1.2333333333333334,8.766666666666667,4.8,35,31571
162688,2013-05-09,Thu,D,OAK,CLE,16,1.5,9.366666666666667,5,32,12477
162689,2013-05-09,Thu,N,ANA,HOU,9,1.0666666666666667,8.766666666666667,4.066666666666666,35,13003
162690,2013-05-09,Thu,N,TOR,TBA,14,1.2,8.5,4.566666666666666,34,11979
162691,2013-05-09,Thu,N,PHI,ARI,16,1.1333333333333333,8.6,4.433333333333334,35,20000
162692,2013-05-09,Thu,D,NYA,COL,17,1.2333333333333334,9.433333333333334,4.966666666666667,34,40972
162693,2013-05-09,Thu,N,PIT,NYN,13,1.1333333333333333,7.966666666666667,4.7,31,20147
162694,2013-05-09,Thu,N,ATL,SFN,17,0.8,9.166666666666666,4.633333333333334,35,41365
162695,2013-05-09,Thu,D,DET,WAS,15,0.9,7.6,3.5,34,28742
162696,2013-05-10,Fri,N,TOR,BOS,18,1.2333333333333334,9,4.9,36,33606
162697,2013-05-10,Fri,N,ANA,CHA,12,1.1,7.533333333333333,3.466666666666667,33,22638
162698,2013-05-10,Fri,N,CLE,DET,18,1.0666666666666667,10.666666666666666,5.433333333333334,33,37547
162699,2013-05-10,Fri,N,TEX,HOU,9,1.0333333333333334,8.933333333333334,4.133333333333334,36,20293
162700,2013-05-10,Fri,N,NYA,KCA,18,0.7333333333333333,9.233333333333333,4.466666666666667,32,24521
162701,2013-05-10,Fri,N,BAL,MIN,16,0.8333333333333334,8.366666666666667,4.666666666666667,32,31360
162702,2013-05-10,Fri,N,OAK,SEA,13,1,7.833333333333333,3.3,36,25549
162703,2013-05-10,Fri,N,SDN,TBA,14,1.2333333333333334,8.566666666666666,4.6,35,12424
162704,2013-05-10,Fri,N,PHI,ARI,16,1.0333333333333334,8.3,4.2,36,31939
162705,2013-05-10,Fri,N,MIL,CIN,16,0.7333333333333333,8.166666666666666,4.2,36,33251
162706,2013-05-10,Fri,N,MIA,LAN,12,0.7333333333333333,8.766666666666667,3.466666666666667,34,41721
162707,2013-05-10,Fri,N,PIT,NYN,13,1.1,7.8,4.433333333333334,32,25153
162708,2013-05-10,Fri,N,ATL,SFN,17,0.7666666666666667,9.2,4.633333333333334,36,41387
162709,2013-05-10,Fri,N,COL,SLN,20,0.8,8.6,4.633333333333334,34,37800
162710,2013-05-10,Fri,N,CHN,WAS,16,0.9,7.733333333333333,3.6666666666666665,35,37191
162711,2013-05-11,Sat,D,TOR,BOS,18,1.0333333333333334,8.833333333333334,4.633333333333334,37,36543
162712,2013-05-11,Sat,N,ANA,CHA,12,1.1333333333333333,7.5,3.6,34,28774
162713,2013-05-11,Sat,N,CLE,DET,19,1.1666666666666667,10.9,5.7,34,41438
162714,2013-05-11,Sat,N,TEX,HOU,9,1.0666666666666667,8.9,4.1,37,27188
162715,2013-05-11,Sat,N,NYA,KCA,18,0.8,9.3,4.6,33,30910
162716,2013-05-11,Sat,N,BAL,MIN,15,0.8333333333333334,8.566666666666666,4.766666666666667,33,32221
162717,2013-05-11,Sat,N,OAK,SEA,14,1,7.866666666666666,3.4,37,30099
162718,2013-05-11,Sat,N,SDN,TBA,14,1.2,8.533333333333333,4.6,36,18587
162719,2013-05-11,Sat,N,PHI,ARI,16,1,7.966666666666667,4.033333333333333,37,28144
162720,2013-05-11,Sat,D,MIL,CIN,16,0.7666666666666667,8.066666666666666,4.133333333333334,37,41678
162721,2013-05-11,Sat,N,MIA,LAN,11,0.7333333333333333,8.866666666666667,3.5,35,42208
162722,2013-05-11,Sat,D,PIT,NYN,12,1.0666666666666667,7.866666666666666,4.266666666666667,33,31160
162723,2013-05-11,Sat,D,ATL,SFN,18,0.8,9.233333333333333,4.8,37,41530
162724,2013-05-11,Sat,D,COL,SLN,21,0.8333333333333334,8.833333333333334,4.733333333333333,35,43050
162725,2013-05-11,Sat,D,CHN,WAS,16,0.7666666666666667,7.7,3.6666666666666665,36,37116
162726,2013-05-12,Sun,D,TOR,BOS,17,1,8.933333333333334,4.6,38,35532
162727,2013-05-12,Sun,N,ANA,CHA,12,1.0666666666666667,7.433333333333334,3.433333333333333,35,22088
162728,2013-05-12,Sun,D,CLE,DET,18,1.1,10.833333333333334,5.633333333333334,35,35260
162729,2013-05-12,Sun,D,TEX,HOU,9,1.1333333333333333,8.9,4.333333333333333,38,19730
162730,2013-05-12,Sun,D,NYA,KCA,17,0.8333333333333334,9.333333333333334,4.566666666666666,34,29515
162731,2013-05-12,Sun,D,BAL,MIN,15,0.8,8.566666666666666,4.766666666666667,34,34320
162732,2013-05-12,Sun,D,OAK,SEA,14,0.9666666666666667,7.866666666666666,3.4,38,27603
162733,2013-05-12,Sun,D,SDN,TBA,15,1.2666666666666666,8.733333333333333,4.866666666666666,37,17396
162734,2013-05-12,Sun,D,PHI,ARI,16,1,8.066666666666666,3.966666666666667,38,32808
162735,2013-05-12,Sun,D,MIL,CIN,16,0.7666666666666667,8.066666666666666,4.133333333333334,38,38813
162736,2013-05-12,Sun,D,MIA,LAN,11,0.7666666666666667,9.066666666666666,3.7,36,43959
162737,2013-05-12,Sun,D,PIT,NYN,12,1.0666666666666667,7.933333333333334,4.3,34,28404
162738,2013-05-12,Sun,D,ATL,SFN,18,0.8,9.433333333333334,5,38,42231
162739,2013-05-12,Sun,D,COL,SLN,21,0.8333333333333334,8.9,4.633333333333334,36,40881
162740,2013-05-12,Sun,D,CHN,WAS,16,0.7666666666666667,7.633333333333334,3.6333333333333333,37,38788
162741,2013-05-13,Mon,N,KCA,ANA,12,1.0666666666666667,8.7,4.1,38,32203
162742,2013-05-13,Mon,D,NYA,CLE,18,1.5,9.6,5.433333333333334,36,0
162743,2013-05-13,Mon,D,NYA,CLE,18,1.3666666666666667,9.2,5.033333333333333,37,23300
162744,2013-05-13,Mon,N,HOU,DET,17,1.1333333333333333,10.566666666666666,5.466666666666667,36,31161
162745,2013-05-13,Mon,N,CHA,MIN,15,0.8,8.5,4.6,35,25605
162746,2013-05-13,Mon,N,TEX,OAK,12,0.7333333333333333,7.966666666666667,4.3,40,11030
162747,2013-05-13,Mon,N,ATL,ARI,16,1,8.1,3.8666666666666667,39,25051
162748,2013-05-13,Mon,N,COL,CHN,13,1.1333333333333333,8.833333333333334,4.133333333333334,38,35080
162749,2013-05-13,Mon,N,WAS,LAN,11,0.7666666666666667,9.066666666666666,3.6666666666666665,37,32337
162750,2013-05-13,Mon,N,MIL,PIT,19,1.3,9.233333333333333,4.666666666666667,38,11872
162751,2013-05-13,Mon,N,NYN,SLN,20,0.8333333333333334,8.6,4.233333333333333,37,38412
162752,2013-05-14,Tue,N,KCA,ANA,12,1.0666666666666667,8.533333333333333,4.066666666666666,39,33028
162753,2013-05-14,Tue,N,SDN,BAL,19,1.1333333333333333,9.066666666666666,4.8,39,19096
162754,2013-05-14,Tue,N,HOU,DET,18,1.2,10.6,5.7,37,34542
162755,2013-05-14,Tue,N,CHA,MIN,15,0.8333333333333334,8.6,4.733333333333333,36,32023
162756,2013-05-14,Tue,N,SEA,NYA,20,1.0666666666666667,8.166666666666666,3.8333333333333335,39,41267
162757,2013-05-14,Tue,N,TEX,OAK,12,0.7333333333333333,7.7,4.2,41,12969
162758,2013-05-14,Tue,N,BOS,TBA,16,1.3,8.733333333333333,4.866666666666666,38,15227
162759,2013-05-14,Tue,N,SFN,TOR,12,1.3,7.8,4,40,31753
162760,2013-05-14,Tue,N,ATL,ARI,15,0.9666666666666667,8.1,3.566666666666667,40,30154
162761,2013-05-14,Tue,N,COL,CHN,13,1.1666666666666667,9,4.233333333333333,39,38123
162762,2013-05-14,Tue,N,WAS,LAN,11,0.7333333333333333,9.033333333333333,3.6333333333333333,38,51729
162763,2013-05-14,Tue,N,CIN,MIA,10,0.6666666666666666,7.5,3.066666666666667,39,14694
162764,2013-05-14,Tue,N,CLE,PHI,14,0.7333333333333333,7.8,3.2,40,39689
162765,2013-05-14,Tue,N,MIL,PIT,18,1.3,9,4.5,39,11556
162766,2013-05-14,Tue,N,NYN,SLN,21,0.8666666666666667,8.833333333333334,4.3,38,37460
162767,2013-05-15,Wed,N,KCA,ANA,13,1.2,8.766666666666667,4.233333333333333,40,31917
162768,2013-05-15,Wed,D,SDN,BAL,18,1.1333333333333333,8.933333333333334,4.766666666666667,40,32418
162769,2013-05-15,Wed,D,HOU,DET,18,1.1666666666666667,10.433333333333334,5.666666666666667,38,40315
162770,2013-05-15,Wed,D,CHA,MIN,14,0.8333333333333334,8.666666666666666,4.666666666666667,37,35613
162771,2013-05-15,Wed,N,SEA,NYA,20,1.0666666666666667,8.2,3.8,40,34081
162772,2013-05-15,Wed,D,TEX,OAK,11,0.7,7.8,4.233333333333333,42,20414
162773,2013-05-15,Wed,N,BOS,TBA,17,1.3,8.966666666666667,5,39,15767
162774,2013-05-15,Wed,N,SFN,TOR,12,1.3,8.133333333333333,4.066666666666666,41,32863
162775,2013-05-15,Wed,D,ATL,ARI,15,0.9666666666666667,8.166666666666666,3.533333333333333,41,23542
162776,2013-05-15,Wed,N,COL,CHN,13,1.1666666666666667,8.833333333333334,4.166666666666667,40,38083
162777,2013-05-15,Wed,N,WAS,LAN,11,0.6666666666666666,8.733333333333333,3.566666666666667,39,36721
162778,2013-05-15,Wed,N,CIN,MIA,10,0.6666666666666666,7.466666666666667,3.1333333333333333,40,14866
162779,2013-05-15,Wed,D,CLE,PHI,14,0.8,7.8,3.3,41,38440
162780,2013-05-15,Wed,N,MIL,PIT,19,1.3333333333333333,9.166666666666666,4.566666666666666,40,13554
162781,2013-05-15,Wed,N,NYN,SLN,21,0.9,8.9,4.466666666666667,39,38143
162782,2013-05-16,Thu,N,CHA,ANA,13,1.2333333333333334,9.033333333333333,4.4,41,37711
162783,2013-05-16,Thu,N,SEA,NYA,20,1.0666666666666667,8.1,3.7666666666666666,41,35392
162784,2013-05-16,Thu,N,BOS,TBA,16,1.3,9.066666666666666,5,40,16055
162785,2013-05-16,Thu,N,DET,TEX,19,1.4,9.133333333333333,4.7,41,39778
162786,2013-05-16,Thu,N,SFN,COL,15,1.1333333333333333,9.066666666666666,4.533333333333333,41,33128
162787,2013-05-16,Thu,N,CIN,MIA,10,0.6666666666666666,7.7,3.1,41,16680
162788,2013-05-16,Thu,N,MIL,PIT,19,1.3,8.9,4.466666666666667,41,16434
162789,2013-05-16,Thu,N,WAS,SDN,16,1.0333333333333334,8.166666666666666,4.2,40,24234
162790,2013-05-16,Thu,D,NYN,SLN,21,0.7666666666666667,8.633333333333333,4.266666666666667,40,44068
162791,2013-05-17,Fri,N,CHA,ANA,12,1.2333333333333334,8.833333333333334,4.366666666666666,42,37546
162792,2013-05-17,Fri,N,TBA,BAL,18,1.2,9,4.833333333333333,41,38061
162793,2013-05-17,Fri,N,SEA,CLE,18,1.4,9.333333333333334,5.166666666666667,40,34282
162794,2013-05-17,Fri,N,BOS,MIN,14,0.8666666666666667,8.766666666666667,4.766666666666667,38,30210
162795,2013-05-17,Fri,N,TOR,NYA,19,1.0333333333333334,8.133333333333333,3.7333333333333334,42,40008
162796,2013-05-17,Fri,N,KCA,OAK,11,0.7,7.733333333333333,4.2,43,14602
162797,2013-05-17,Fri,N,DET,TEX,20,1.4333333333333333,9.266666666666667,5,42,42778
162798,2013-05-17,Fri,N,LAN,ATL,13,1.1666666666666667,7.9,4,41,43238
162799,2013-05-17,Fri,D,NYN,CHN,13,1.1333333333333333,8.8,4.233333333333333,41,34890
162800,2013-05-17,Fri,N,SFN,COL,14,1.1666666666666667,8.866666666666667,4.433333333333334,42,43365
162801,2013-05-17,Fri,N,ARI,MIA,9,0.7,7.766666666666667,3.1333333333333333,42,13444
162802,2013-05-17,Fri,N,CIN,PHI,14,0.8,7.9,3.4,42,43129
162803,2013-05-17,Fri,N,HOU,PIT,19,1.3333333333333333,9.1,4.6,42,29743
162804,2013-05-17,Fri,N,WAS,SDN,16,1,8,4.1,41,29898
162805,2013-05-17,Fri,N,MIL,SLN,20,0.7333333333333333,8.7,4.266666666666667,41,39426
162806,2013-05-18,Sat,D,CHA,ANA,11,1.1666666666666667,8.633333333333333,4.233333333333333,43,37165
162807,2013-05-18,Sat,D,TBA,BAL,17,1.1666666666666667,9.066666666666666,5,42,34685
162808,2013-05-18,Sat,D,SEA,CLE,18,1.3666666666666667,9.266666666666667,5.066666666666666,41,17574
162809,2013-05-18,Sat,N,BOS,MIN,14,0.8,8.633333333333333,4.7,39,36967
162810,2013-05-18,Sat,D,TOR,NYA,19,1,8,3.7666666666666666,43,45577
162811,2013-05-18,Sat,N,KCA,OAK,12,0.7666666666666667,7.833333333333333,4.233333333333333,44,35067
162812,2013-05-18,Sat,N,DET,TEX,19,1.4666666666666666,9.366666666666667,4.933333333333334,43,46782
162813,2013-05-18,Sat,N,LAN,ATL,13,1.1666666666666667,7.933333333333334,4.166666666666667,42,38615
162814,2013-05-18,Sat,D,NYN,CHN,13,1.1,8.766666666666667,4.233333333333333,42,38766
162815,2013-05-18,Sat,N,SFN,COL,14,1.2,9.133333333333333,4.7,43,41412
162816,2013-05-18,Sat,N,ARI,MIA,9,0.7,7.833333333333333,3.1666666666666665,43,18786
162817,2013-05-18,Sat,D,CIN,PHI,14,0.8,7.7,3.5,43,41817
162818,2013-05-18,Sat,N,HOU,PIT,19,1.3,8.933333333333334,4.433333333333334,43,32925
162819,2013-05-18,Sat,N,WAS,SDN,16,0.9666666666666667,8.066666666666666,4.1,42,33646
162820,2013-05-18,Sat,N,MIL,SLN,20,0.7666666666666667,8.8,4.233333333333333,42,42410
162821,2013-05-19,Sun,D,CHA,ANA,12,1.1666666666666667,8.733333333333333,4.566666666666666,44,38190
162822,2013-05-19,Sun,D,TBA,BAL,17,1.2333333333333334,9.333333333333334,5.2,43,37704
162823,2013-05-19,Sun,D,SEA,CLE,19,1.3666666666666667,9.5,5.2,42,19744
162824,2013-05-19,Sun,D,BOS,MIN,14,0.8,8.8,4.866666666666666,40,33042
162825,2013-05-19,Sun,D,KCA,OAK,12,0.7333333333333333,7.7,3.933333333333333,45,20387
162826,2013-05-19,Sun,N,DET,TEX,20,1.5,9.6,5.066666666666666,44,39638
162827,2013-05-19,Sun,D,LAN,ATL,13,1.1666666666666667,7.766666666666667,3.966666666666667,43,43118
162828,2013-05-19,Sun,D,NYN,CHN,14,1.0666666666666667,8.833333333333334,4.266666666666667,43,34258
162829,2013-05-19,Sun,D,SFN,COL,14,1.2,9.2,4.766666666666667,44,47494
162830,2013-05-19,Sun,D,ARI,MIA,9,0.7,7.733333333333333,3.066666666666667,44,20206
162831,2013-05-19,Sun,D,CIN,PHI,14,0.7666666666666667,7.733333333333333,3.433333333333333,44,41009
162832,2013-05-19,Sun,D,HOU,PIT,19,1.2666666666666666,8.833333333333334,4.3,44,28471
162833,2013-05-19,Sun,D,WAS,SDN,17,1,8.233333333333333,4.133333333333334,43,27080
162834,2013-05-19,Sun,D,MIL,SLN,20,0.7333333333333333,8.866666666666667,4.266666666666667,43,39878
162835,2013-05-20,Mon,N,NYA,BAL,16,1.2,9.3,5.066666666666666,44,24133
162836,2013-05-20,Mon,N,BOS,CHA,14,1.0666666666666667,8.066666666666666,3.7666666666666666,43,21816
162837,2013-05-20,Mon,D,SEA,CLE,20,1.4,9.6,5.333333333333333,43,19390
162838,2013-05-20,Mon,N,KCA,HOU,8,0.9666666666666667,8.1,3.9,45,12989
162839,2013-05-20,Mon,N,OAK,TEX,20,1.5,9.9,5.3,45,31865
162840,2013-05-20,Mon,D,TBA,TOR,11,1.2666666666666666,8.266666666666667,4.2,44,29885
162841,2013-05-20,Mon,N,MIN,ATL,13,1,7.733333333333333,3.933333333333333,44,20173
162842,2013-05-20,Mon,N,ARI,COL,14,1.2,9.233333333333333,4.633333333333334,45,23053
162843,2013-05-20,Mon,N,PHI,MIA,9,0.6666666666666666,7.533333333333333,2.8666666666666667,45,13231
162844,2013-05-20,Mon,N,LAN,MIL,13,1.2,8.9,4.366666666666666,43,28287
162845,2013-05-20,Mon,N,CIN,NYN,10,1,7.233333333333333,3.5,42,23038
162846,2013-05-20,Mon,N,SLN,SDN,17,1.0666666666666667,8.433333333333334,4.366666666666666,44,18763
162847,2013-05-20,Mon,N,WAS,SFN,15,0.9,9.166666666666666,4.433333333333334,45,41963
162848,2013-05-21,Tue,N,SEA,ANA,13,1.1666666666666667,8.633333333333333,4.566666666666666,45,34095
162849,2013-05-21,Tue,N,NYA,BAL,16,1.2,9.566666666666666,5.133333333333334,45,29040
162850,2013-05-21,Tue,N,BOS,CHA,15,1.1,8,3.8666666666666667,44,21984
162851,2013-05-21,Tue,N,DET,CLE,21,1.4333333333333333,9.733333333333333,5.566666666666666,44,17374
162852,2013-05-21,Tue,N,KCA,HOU,9,0.9666666666666667,8.033333333333333,3.933333333333333,46,12302
162853,2013-05-21,Tue,N,OAK,TEX,20,1.4333333333333333,9.966666666666667,5.3,46,42510
162854,2013-05-21,Tue,N,TBA,TOR,12,1.2,8.233333333333333,4.333333333333333,45,15802
162855,2013-05-21,Tue,N,MIN,ATL,14,1.0333333333333334,7.833333333333333,4.1,45,28663
162856,2013-05-21,Tue,N,ARI,COL,13,1.1,8.766666666666667,4.3,46,27096
162857,2013-05-21,Tue,N,PHI,MIA,10,0.6666666666666666,7.666666666666667,3,46,13996
162858,2013-05-21,Tue,N,LAN,MIL,12,1.1666666666666667,8.7,4.266666666666667,44,26384
162859,2013-05-21,Tue,N,CIN,NYN,10,0.9666666666666667,7.133333333333334,3.466666666666667,43,23183
162860,2013-05-21,Tue,N,CHN,PIT,19,1.3,8.6,4.166666666666667,45,16092
162861,2013-05-21,Tue,N,SLN,SDN,17,1.1,8.166666666666666,4.2,45,18702
162862,2013-05-21,Tue,N,WAS,SFN,16,0.9333333333333333,9.533333333333333,4.6,46,41642
162863,2013-05-22,Wed,D,SEA,ANA,13,1.2666666666666666,8.6,4.7,46,33313
162864,2013-05-22,Wed,N,NYA,BAL,16,1.2,9.366666666666667,4.9,46,26725
162865,2013-05-22,Wed,N,BOS,CHA,15,1.1,8.066666666666666,3.8333333333333335,45,21298
162866,2013-05-22,Wed,N,DET,CLE,21,1.4333333333333333,9.633333333333333,5.5,45,16562
162867,2013-05-22,Wed,N,KCA,HOU,8,0.9333333333333333,8.166666666666666,3.933333333333333,47,12324
162868,2013-05-22,Wed,D,OAK,TEX,19,1.4,9.733333333333333,5.066666666666666,47,42731
162869,2013-05-22,Wed,D,TBA,TOR,12,1.2333333333333334,8.233333333333333,4.433333333333334,46,18771
162870,2013-05-22,Wed,D,MIN,ATL,14,0.9666666666666667,7.833333333333333,4.066666666666666,46,27798
162871,2013-05-22,Wed,D,ARI,COL,13,1.1,9,4.366666666666666,47,31763
162872,2013-05-22,Wed,N,PHI,MIA,10,0.6333333333333333,7.8,3.066666666666667,47,15520
162873,2013-05-22,Wed,D,LAN,MIL,12,1.0666666666666667,8.833333333333334,4.2,45,36963
162874,2013-05-22,Wed,D,CIN,NYN,10,0.9666666666666667,6.833333333333333,3.2,44,30415
162875,2013-05-22,Wed,N,CHN,PIT,20,1.2666666666666666,8.633333333333333,4.2,46,12675
162876,2013-05-22,Wed,N,SLN,SDN,16,1,8,4.033333333333333,46,18683
162877,2013-05-22,Wed,D,WAS,SFN,17,0.9333333333333333,9.633333333333333,4.666666666666667,47,41175
162878,2013-05-23,Thu,N,CLE,BOS,16,1.1666666666666667,9.033333333333333,4.9,48,35254
162879,2013-05-23,Thu,N,MIN,DET,16,1.2666666666666666,9.866666666666667,5.4,45,32804
162880,2013-05-23,Thu,N,ANA,KCA,14,0.7333333333333333,9.166666666666666,4.3,44,18784
162881,2013-05-23,Thu,N,BAL,TOR,12,1.3,8.333333333333334,4.466666666666667,47,21466
162882,2013-05-23,Thu,D,CHN,PIT,20,1.2333333333333334,8.433333333333334,4.033333333333333,47,24552
162883,2013-05-24,Fri,N,CLE,BOS,16,1.1666666666666667,8.933333333333334,4.866666666666666,49,34074
162884,2013-05-24,Fri,N,MIA,CHA,14,1.0666666666666667,7.9,3.6666666666666665,46,20393
162885,2013-05-24,Fri,N,MIN,DET,17,1.3,10.2,5.633333333333334,46,39789
162886,2013-05-24,Fri,N,OAK,HOU,9,0.9,8.066666666666666,3.8333333333333335,48,15907
162887,2013-05-24,Fri,N,ANA,KCA,13,0.7333333333333333,9.233333333333333,4.4,45,32148
162888,2013-05-24,Fri,N,TEX,SEA,13,1.2333333333333334,8.266666666666667,3.7,48,22086
162889,2013-05-24,Fri,N,NYA,TBA,18,1.2333333333333334,9.566666666666666,5.433333333333334,47,17825
162890,2013-05-24,Fri,N,BAL,TOR,13,1.3,8.466666666666667,4.733333333333333,48,25104
162891,2013-05-24,Fri,N,SDN,ARI,17,0.9333333333333333,8.5,3.7,48,24043
162892,2013-05-24,Fri,N,CHN,CIN,20,0.9666666666666667,8.533333333333333,4.4,48,40716
162893,2013-05-24,Fri,N,SLN,LAN,12,0.7333333333333333,8.433333333333334,3.8333333333333335,46,45134
162894,2013-05-24,Fri,N,PIT,MIL,11,1.0333333333333334,8.9,4.1,46,33874
162895,2013-05-24,Fri,N,ATL,NYN,10,0.9666666666666667,6.866666666666666,3.2333333333333334,45,32325
162896,2013-05-24,Fri,N,COL,SFN,16,0.9333333333333333,9.466666666666667,4.6,48,41881
162897,2013-05-24,Fri,N,PHI,WAS,14,0.6333333333333333,6.866666666666666,2.9,48,28980
162898,2013-05-25,Sat,D,CLE,BOS,16,1.1333333333333333,8.933333333333334,4.833333333333333,50,36504
162899,2013-05-25,Sat,N,MIA,CHA,15,1.0666666666666667,8.1,3.7666666666666666,47,23705
162900,2013-05-25,Sat,D,MIN,DET,18,1.3333333333333333,10.233333333333333,5.8,47,41927
162901,2013-05-25,Sat,N,OAK,HOU,9,0.9333333333333333,8.1,3.8666666666666667,49,18591
162902,2013-05-25,Sat,D,ANA,KCA,13,0.7333333333333333,9.1,4.366666666666666,46,27958
162903,2013-05-25,Sat,N,TEX,SEA,13,1.2333333333333334,8.566666666666666,3.8666666666666667,49,35024
162904,2013-05-25,Sat,D,NYA,TBA,17,1.2,9.6,5.533333333333333,48,25874
162905,2013-05-25,Sat,D,BAL,TOR,13,1.4,8.8,4.833333333333333,49,35915
162906,2013-05-25,Sat,N,SDN,ARI,17,0.9,8.5,3.7,49,26628
162907,2013-05-25,Sat,D,CHN,CIN,20,1.0333333333333334,8.433333333333334,4.533333333333333,49,40909
162908,2013-05-25,Sat,D,SLN,LAN,12,0.7,8.266666666666667,3.6666666666666665,47,49368
162909,2013-05-25,Sat,D,PIT,MIL,11,1,8.833333333333334,4,47,40410
162910,2013-05-25,Sat,N,ATL,NYN,9,0.8666666666666667,6.933333333333334,3.1666666666666665,46,27622
162911,2013-05-25,Sat,D,COL,SFN,15,0.9,9.533333333333333,4.533333333333333,49,41784
162912,2013-05-25,Sat,N,PHI,WAS,15,0.6333333333333333,7.066666666666666,3.066666666666667,49,38012
162913,2013-05-26,Sun,D,CLE,BOS,17,1.1333333333333333,9.2,5.066666666666666,51,37046
162914,2013-05-26,Sun,D,MIA,CHA,16,1.0333333333333334,8.233333333333333,3.8,48,25464
162915,2013-05-26,Sun,D,MIN,DET,18,1.3666666666666667,10.4,5.866666666666666,48,42394
162916,2013-05-26,Sun,D,OAK,HOU,9,1.0333333333333334,8.166666666666666,4,50,19366
162917,2013-05-26,Sun,D,ANA,KCA,12,0.7,8.966666666666667,4.233333333333333,47,24475
162918,2013-05-26,Sun,D,TEX,SEA,13,1.2333333333333334,8.566666666666666,3.933333333333333,50,23174
162919,2013-05-26,Sun,D,NYA,TBA,16,1.1666666666666667,9.533333333333333,5.366666666666666,49,24159
162920,2013-05-26,Sun,D,BAL,TOR,12,1.4,8.866666666666667,4.733333333333333,50,28502
162921,2013-05-26,Sun,D,SDN,ARI,17,0.8666666666666667,8.6,3.7,50,27639
162922,2013-05-26,Sun,D,CHN,CIN,20,1,8.3,4.366666666666666,50,41321
162923,2013-05-26,Sun,D,SLN,LAN,13,0.7333333333333333,8.4,3.8,48,43244
162924,2013-05-26,Sun,D,PIT,MIL,10,1.0333333333333334,8.9,3.933333333333333,48,44626
162925,2013-05-26,Sun,N,ATL,NYN,9,0.8666666666666667,6.9,2.966666666666667,47,27296
162926,2013-05-26,Sun,D,COL,SFN,15,0.9,9.7,4.566666666666666,50,42597
162927,2013-05-26,Sun,D,PHI,WAS,15,0.6666666666666666,7.3,3.1,50,39033
162928,2013-05-27,Mon,N,PHI,BOS,17,1.1333333333333333,9.1,5.066666666666666,52,33627
162929,2013-05-27,Mon,N,CHN,CHA,17,1.0333333333333334,8.333333333333334,3.8666666666666667,49,30631
162930,2013-05-27,Mon,D,PIT,DET,19,1.3666666666666667,10.266666666666667,5.966666666666667,49,41416
162931,2013-05-27,Mon,D,COL,HOU,8,1,8.266666666666667,3.966666666666667,51,16044
162932,2013-05-27,Mon,D,SLN,KCA,11,0.6,9,4.133333333333334,48,34746
162933,2013-05-27,Mon,D,SFN,OAK,15,0.9333333333333333,8.266666666666667,4.066666666666666,52,36067
162934,2013-05-27,Mon,D,SDN,SEA,14,1.2666666666666666,8.666666666666666,3.966666666666667,51,18969
162935,2013-05-27,Mon,D,MIA,TBA,16,1.1333333333333333,9.6,5.466666666666667,50,13025
162936,2013-05-27,Mon,N,ATL,TOR,13,1.4,9.133333333333333,4.9,51,22808
162937,2013-05-27,Mon,D,TEX,ARI,17,0.8666666666666667,8.633333333333333,3.7,51,30638
162938,2013-05-27,Mon,N,TEX,ARI,17,0.9,8.766666666666667,3.7666666666666666,52,23622
162939,2013-05-27,Mon,D,CLE,CIN,19,1,8.166666666666666,4.333333333333333,51,38822
162940,2013-05-27,Mon,N,ANA,LAN,12,0.7666666666666667,8.466666666666667,3.6666666666666665,49,49953
